MinMemoryReq,9999.98303986596
time,coldStartTime,memorySize,excutingTime,nColdStart,nExcution
1243.523316062176,2762198.0,9809.08783662573,3266735.0,193,193
2290.0763358778627,2867616.0,9850.325931863821,3372625.0,203,203
3419.6891191709847,2953240.0,9996.704719742604,3458640.0,212,212
4580.152671755725,3081094.0,9966.204719742598,3588714.0,223,223
5595.854922279793,3186754.0,9951.368550535457,3694783.0,232,234
6839.378238341969,3266654.0,9987.57001573692,3775123.0,238,244
8082.901554404145,3387304.0,9966.73884690575,3898116.0,247,257
9160.30534351145,3477194.0,9960.131920498818,3988478.0,254,267
10259.067357512953,3562512.0,9985.380000375928,4074205.0,260,278
11450.381679389313,3644868.0,9985.094286090209,4158781.0,265,289
12746.113989637306,3704788.0,9999.629084625003,4219171.0,269,300
13989.637305699482,3764708.0,9967.310037005953,4279593.0,273,311
15000.0,3837503.0,9998.690989386901,4352808.0,278,321
16030.53435114504,3885776.0,9995.941233766178,4403353.0,281,333
17098.445595854922,3885776.0,9995.941233766178,4403744.0,281,342
18320.6106870229,3885776.0,9995.941233766178,4404216.0,281,352
19585.492227979274,3908212.0,9935.179329004275,4428870.0,282,364
20610.68702290076,3908212.0,9935.179329004275,4429360.0,282,376
21761.65803108808,3908212.0,9935.179329004275,4429751.0,282,385
22900.763358778626,3930648.0,9959.712662337608,4454500.0,283,397
23937.82383419689,3930648.0,9959.712662337608,4454891.0,283,406
25000.0,3930648.0,9959.712662337608,4455311.0,283,416
26106.870229007633,3930648.0,9959.712662337608,4455742.0,283,426
27357.512953367877,3930648.0,9959.712662337608,4457960.0,283,438
28396.946564885497,3930648.0,9959.712662337608,4458432.0,283,448
29533.678756476682,3930648.0,9959.712662337608,4458823.0,283,457
30687.022900763357,3948985.0,9884.045995670942,4489344.0,285,482
31709.84455958549,3948985.0,9884.045995670942,4489735.0,285,491
32953.367875647666,3948985.0,9884.045995670942,4490175.0,285,501
34196.891191709845,3948985.0,9884.045995670942,4492425.0,285,513
35267.17557251908,3948985.0,9884.045995670942,4492915.0,285,525
36373.05699481865,3948985.0,9884.045995670942,4493306.0,285,534
37500.0,3948985.0,9884.045995670942,4493809.0,285,544
38549.222797927454,3948985.0,9884.045995670942,4496010.0,285,555
39792.74611398963,3948985.0,9884.045995670942,4496450.0,285,565
41036.26943005181,3948985.0,9884.045995670942,4496970.0,285,578
42137.404580152666,3948985.0,9884.045995670942,4499190.0,285,589
43212.43523316062,3948985.0,9884.045995670942,4499581.0,285,598
44427.48091603053,3948985.0,9884.045995670942,4500053.0,285,608
45699.48186528498,3948985.0,9884.045995670942,4502382.0,285,623
46717.557251908394,3948985.0,9884.045995670942,4502854.0,285,633
47875.64766839378,3948985.0,9884.045995670942,4503245.0,285,642
49007.63358778626,3948985.0,9884.045995670942,4505465.0,285,653
50051.81347150259,3948985.0,9884.045995670942,4505874.0,285,664
51295.336787564775,3948985.0,9884.045995670942,4506314.0,285,674
52500.0,3948985.0,9884.045995670942,4506879.0,285,685
53587.78625954199,3948985.0,9884.045995670942,4509129.0,285,697
54715.025906735755,3948985.0,9884.045995670942,4509520.0,285,706
55877.86259541985,3948985.0,9884.045995670942,4510010.0,285,718
56891.19170984456,3948985.0,9884.045995670942,4512149.0,285,728
58134.715025906735,3948985.0,9884.045995670942,4512589.0,285,738
59378.23834196891,3948985.0,9884.045995670942,4513091.0,285,749
60451.12781954887,4470973.0,9980.705028304968,5119003.0,324,812
61675.977653631286,4470973.0,9980.705028304968,5119394.0,324,821
62681.56424581005,4470973.0,9980.705028304968,5119755.0,324,829
63687.15083798883,4470973.0,9980.705028304968,5120178.0,324,838
64692.737430167595,4470973.0,9980.705028304968,5122287.0,324,847
65698.32402234637,4470973.0,9980.705028304968,5122668.0,324,858
66703.91061452514,4470973.0,9980.705028304968,5123029.0,324,866
67709.49720670392,4470973.0,9980.705028304968,5125293.0,324,877
68715.08379888267,4470973.0,9980.705028304968,5125654.0,324,885
69720.67039106146,4470973.0,9980.705028304968,5126015.0,324,893
70726.25698324022,4470973.0,9980.705028304968,5126394.0,324,903
71729.32330827067,4470973.0,9980.705028304968,5128537.0,324,913
72737.43016759778,4470973.0,9980.705028304968,5128928.0,324,922
73743.01675977654,4470973.0,9980.705028304968,5129289.0,324,930
74748.60335195532,4470973.0,9980.705028304968,5129650.0,324,938
75754.18994413408,4470973.0,9980.705028304968,5132726.0,324,951
76759.77653631286,4470973.0,9980.705028304968,5133151.0,324,961
77765.36312849162,4470973.0,9980.705028304968,5133512.0,324,969
78770.9497206704,4470973.0,9980.705028304968,5135621.0,324,978
79776.53631284916,4470973.0,9980.705028304968,5135982.0,324,986
80782.12290502794,4470973.0,9980.705028304968,5136423.0,324,997
81787.7094972067,4470973.0,9980.705028304968,5136784.0,324,1005
82793.29608938548,4470973.0,9980.705028304968,5138988.0,324,1016
83798.88268156424,4470973.0,9980.705028304968,5139349.0,324,1024
84804.46927374303,4470973.0,9980.705028304968,5139710.0,324,1032
85810.0558659218,4470973.0,9980.705028304968,5140151.0,324,1043
86815.64245810056,4470973.0,9980.705028304968,5142260.0,324,1052
87821.22905027935,4470973.0,9980.705028304968,5142623.0,324,1061
88826.8156424581,4470973.0,9980.705028304968,5142984.0,324,1069
89832.40223463687,4470973.0,9980.705028304968,5143407.0,324,1078
90837.98882681565,4470973.0,9980.705028304968,5153323.0,324,1098
91843.57541899441,4470973.0,9980.705028304968,5153684.0,324,1106
92849.16201117318,4470973.0,9980.705028304968,5154047.0,324,1115
93854.74860335197,4470973.0,9980.705028304968,5156218.0,324,1125
94860.33519553073,4470973.0,9980.705028304968,5156579.0,324,1133
95865.92178770949,4470973.0,9980.705028304968,5156958.0,324,1143
96871.50837988827,4470973.0,9980.705028304968,5157319.0,324,1151
97877.09497206703,4470973.0,9980.705028304968,5159521.0,324,1161
98882.68156424581,4470973.0,9980.705028304968,5159946.0,324,1171
99888.26815642459,4470973.0,9980.705028304968,5160307.0,324,1179
100893.85474860335,4470973.0,9980.705028304968,5160686.0,324,1189
101899.44134078211,4470973.0,9980.705028304968,5162795.0,324,1198
102905.0279329609,4470973.0,9980.705028304968,5163218.0,324,1207
103910.61452513965,4470973.0,9980.705028304968,5163581.0,324,1216
104916.20111731844,4470973.0,9980.705028304968,5163942.0,324,1224
105921.7877094972,4470973.0,9980.705028304968,5167018.0,324,1237
106927.37430167597,4470973.0,9980.705028304968,5167441.0,324,1246
107932.96089385476,4470973.0,9980.705028304968,5167802.0,324,1254
108938.54748603352,4470973.0,9980.705028304968,5169911.0,324,1263
109944.13407821229,4470973.0,9980.705028304968,5170274.0,324,1272
110949.72067039106,4470973.0,9980.705028304968,5170653.0,324,1282
111955.30726256984,4470973.0,9980.705028304968,5171076.0,324,1291
112960.89385474859,4470973.0,9980.705028304968,5173278.0,324,1301
113966.48044692738,4470973.0,9980.705028304968,5173639.0,324,1309
114972.06703910616,4470973.0,9980.705028304968,5174002.0,324,1318
115977.6536312849,4470973.0,9980.705028304968,5174443.0,324,1329
116983.24022346368,4470973.0,9980.705028304968,5176552.0,324,1338
117988.82681564247,4470973.0,9980.705028304968,5176913.0,324,1346
118994.41340782121,4470973.0,9980.705028304968,5177274.0,324,1354
120000.0,4470994.0,9984.047133568127,5177631.0,325,1362
121121.49532710279,4663994.0,9993.688583784578,5452007.0,338,1428
122242.99065420561,4663994.0,9993.688583784578,5452370.0,338,1437
123243.24324324324,4663994.0,9993.688583784578,5452701.0,338,1446
124333.33333333334,4663994.0,9993.688583784578,5454861.0,338,1457
125513.51351351352,4663994.0,9993.688583784578,5455272.0,338,1469
126666.66666666667,4663994.0,9993.688583784578,5455684.0,338,1479
127741.93548387096,4663994.0,9993.688583784578,5457890.0,338,1491
128756.75675675675,4663994.0,9993.688583784578,5458283.0,338,1501
130000.0,4663994.0,9993.688583784578,5458695.0,338,1511
131027.02702702703,4663994.0,9993.688583784578,5459106.0,338,1523
132324.32432432432,4663994.0,9993.688583784578,5461247.0,338,1534
133333.33333333334,4663994.0,9993.688583784578,5461659.0,338,1544
134516.1290322581,4663994.0,9993.688583784578,5462024.0,338,1554
135567.56756756757,4663994.0,9993.688583784578,5464276.0,338,1568
136666.66666666666,4663994.0,9993.688583784578,5464688.0,338,1578
137837.83783783784,4663994.0,9993.688583784578,5465081.0,338,1588
139000.0,4663994.0,9993.688583784578,5467241.0,338,1599
140108.10810810814,4663994.0,9993.688583784578,5467652.0,338,1611
141290.32258064518,4663994.0,9993.688583784578,5468017.0,338,1621
142333.33333333334,4663994.0,9993.688583784578,5468429.0,338,1631
143351.35135135136,4663994.0,9993.688583784578,5470663.0,338,1643
144648.64864864867,4663994.0,9993.688583784578,5471056.0,338,1653
145666.66666666666,4663994.0,9993.688583784578,5471486.0,338,1665
146666.6666666667,4663994.0,9993.688583784578,5473597.0,338,1675
147891.8918918919,4663994.0,9993.688583784578,5473990.0,338,1685
149000.0,4663994.0,9993.688583784578,5474402.0,338,1695
150162.16216216213,4663994.0,9993.688583784578,5487506.0,338,1723
151333.3333333333,4663994.0,9993.688583784578,5487918.0,338,1733
152432.43243243243,4663994.0,9993.688583784578,5488311.0,338,1743
153644.8598130841,4663994.0,9993.688583784578,5488736.0,338,1753
154666.66666666666,4663994.0,9993.688583784578,5490834.0,338,1763
155666.6666666667,4663994.0,9993.688583784578,5491215.0,338,1774
156774.1935483871,4663994.0,9993.688583784578,5491610.0,338,1785
157945.94594594598,4663994.0,9993.688583784578,5493844.0,338,1797
159000.0,4663994.0,9993.688583784578,5494256.0,338,1807
160216.2162162162,4663994.0,9993.688583784578,5494667.0,338,1819
161250.0,4663994.0,9993.688583784578,5496778.0,338,1829
162333.33333333334,4663994.0,9993.688583784578,5497190.0,338,1839
163459.45945945947,4663994.0,9993.688583784578,5497583.0,338,1849
164516.1290322581,4663994.0,9993.688583784578,5497948.0,338,1859
165666.66666666666,4663994.0,9993.688583784578,5500219.0,338,1873
166702.70270270272,4663994.0,9993.688583784578,5500612.0,338,1883
168000.0,4663994.0,9993.688583784578,5501005.0,338,1893
169297.29729729728,4663994.0,9993.688583784578,5503195.0,338,1905
170322.5806451613,4663994.0,9993.688583784578,5503578.0,338,1917
